OrderID,Date,Product,Category,Quantity,UnitPrice,Region,PaymentMode,CustomerID
ORD2341,2025-02-03,Office Chair,Furniture,4.0,4690.74,West,Cash,CUST1325
ORD1803,2025-07-13,Desk Organizer,Stationery,6.0,370.33,West,UPI,CUST1021
ORD1745,2025-02-25,Water Bottle,Accessories,5.0,280.03,South,Debit Card,CUST1754
ORD1279,2025-05-21,Bluetooth Speaker,Electronics,5.0,1616.32,South,UPI,CUST1812
ORD1764,2025-06-22,Water Bottle,Accessories,8.0,315.43,West,Credit Card,CUST1390
ORD1604,2025-01-26,Desk Organizer,Stationery,5.0,357.57,South,Debit Card,CUST1850
ORD1774,2025-07-08,Notebook Set,Stationery,5.0,147.31,South,UPI,CUST1539
ORD2373,2025-02-03,Notebook Set,Stationery,4.0,143.33,West,UPI,CUST1618
ORD2398,2025-02-14,Water Bottle,Accessories,1.0,293.15,East,Credit Card,CUST1398
ORD1400,2025-07-02,Backpack,Accessories,3.0,1361.26,East,Cash,CUST1109
ORD1257,2025-01-12,Coffee Mug,Kitchen,7.0,218.15, east ,Credit Card,CUST1365
ORD1944,2025-01-08,LED Desk Lamp,Electronics,4.0,886.72,West,Cash,CUST1728
ORD2096,2025-02-17,Yoga Mat,Fitness,8.0,826.73,North,UPI,CUST1854
ORD2219,2025-05-22,Table Lamp,Furniture,5.0,1087.98,West,Debit Card,CUST1525
ORD2161,2025-05-13,Notebook Set,Stationery,3.0,159.34,West,Cash,CUST1462
ORD1494,2025-04-07,Desk Organizer,Stationery,5.0,321.36,South,Debit Card,CUST1503
ORD1772,2025-07-17,Wireless Mouse,Electronics,7.0,601.87, north ,Credit Card,CUST1268
ORD1550,2025-05-02,Notebook Set,Stationery,5.0,136.45,North,Net Banking,CUST1584
ORD2486,2025-07-24,Coffee Mug,Kitchen,6.0,184.0,South,Net Banking,CUST1211
ORD1201,2025-02-27,Coffee Mug,Kitchen,2.0,193.03,East,Credit Card,CUST1780
ORD1312,2025-06-26,Table Lamp,Furniture,1.0,1222.24,East,Net Banking,CUST1591
ORD1290,2025-07-04,Yoga Mat,Fitness,6.0,853.74,North,Credit Card,CUST1083
ORD2213,2025-02-18,Wireless Mouse,Electronics,2.0,636.85,South,Credit Card,CUST1214
ORD1763,2025-06-05,Desk Organizer,Stationery,4.0,354.36,South,Cash,CUST1363
ORD2136,2025-06-25,Table Lamp,Furniture,5.0,1281.52,West,Cash,CUST1880
ORD1949,2025-07-26,Desk Organizer,Stationery,7.0,374.14,West,Net Banking,CUST1184
ORD1183,2025-02-23,USB-C Cable,Electronics,4.0,264.59,South,Cash,CUST1792
ORD2176,2025-06-08,USB-C Cable,Electronics,7.0,239.16,West,Cash,CUST1135
ORD2349,2025-03-20,Notebook Set,Stationery,7.0,160.58,South,Cash,CUST1260
ORD2068,2025-05-02,LED Desk Lamp,Electronics,6.0,820.99,West,Credit Card,CUST1006
ORD2468,2025-07-06,Coffee Mug,Kitchen,7.0,191.0,South,Credit Card,CUST1561
ORD2030,2025-06-27,Wireless Mouse,Electronics,7.0,652.9,South,Cash,CUST1302
ORD1250,2025-02-05,Office Chair,Furniture,1.0,4785.92,West,UPI,CUST1777
ORD1823,2025-05-21,Water Bottle,Accessories,6.0,319.62,West,Debit Card,CUST1845
ORD2099,2025-06-30,Water Bottle,Accessories,5.0,302.42,North,Credit Card,CUST1335
ORD1940,2025-04-10,LED Desk Lamp,Electronics,8.0,844.28,East,Cash,CUST1583
ORD1391,2025-06-25,Bluetooth Speaker,Electronics,5.0,1618.71,North,UPI,CUST1951
ORD2456,2025-06-12,USB-C Cable,Electronics,8.0,228.6,East,UPI,CUST1954
ORD2092,2025-02-21,Yoga Mat,Fitness,3.0,826.26,North,Credit Card,CUST1149
ORD2191,2025-01-21,Wireless Mouse,Electronics,8.0,638.62,West,Debit Card,CUST1643
ORD1904,2025-03-28,Water Bottle,Accessories,8.0,323.89,North,,CUST1493
ORD1730,2025-06-05,Bluetooth Speaker,Electronics,1.0,1566.3,West,Net Banking,CUST1671
ORD1554,2025-07-26,Table Lamp,Furniture,2.0,1099.97,West,,CUST1333
ORD1366,2025-03-18,Notebook Set,Stationery,3.0,158.11,North,Net Banking,CUST1422
ORD1345,2025-01-29,Yoga Mat,Fitness,1.0,851.54,South,Net Banking,CUST1549
ORD1535,2025-03-31,Backpack,Accessories,7.0,1195.45,West,Net Banking,CUST1666
ORD2422,2025-02-18,Office Chair,Furniture,1.0,4511.93,East,Debit Card,CUST1414
ORD2209,2025-02-24,Office Chair,Furniture,3.0,4577.3,East,Credit Card,CUST1444
ORD2372,2025-02-03,Bluetooth Speaker,Electronics,7.0,1492.48,North,Debit Card,CUST1978
ORD1919,2025-02-19,Notebook Set,Stationery,5.0,142.34,East,Debit Card,CUST1687
ORD1211,2025-01-12,LED Desk Lamp,Electronics,4.0,880.17,North,Credit Card,CUST1209
ORD1502,2025-03-09,Coffee Mug,Kitchen,2.0,182.7,East,Net Banking,CUST1041
ORD1537,2025-03-08,Water Bottle,Accessories,2.0,273.54,South,Debit Card,CUST1164
ORD2220,2025-07-05,Yoga Mat,Fitness,8.0,756.16,North,Net Banking,CUST1019
ORD1175,2025-01-12,Office Chair,Furniture,1.0,4803.4,West,Credit Card,CUST1099
