OrderID,Date,Product,Category,Quantity,UnitPrice,Region,PaymentMode,CustomerID,Revenue,Month,UnitsSold
ORD1835,2025-06-12,Wireless Mouse,Electronics,7.0,545.58,North,Cash,CUST1552,3819.06,2025-06,7.0
ORD2285,2025-06-12,Backpack,Accessories,4.0,1406.49,North,Cash,CUST1567,5625.96,2025-06,4.0
ORD1700,2025-06-12,USB-C Cable,Electronics,5.0,265.68,East,Net Banking,CUST1557,1328.4,2025-06,5.0
ORD1288,2025-06-12,Notebook Set,Stationery,5.0,137.83,East,Net Banking,CUST1546,689.15,2025-06,5.0
ORD2137,2025-06-12,Bluetooth Speaker,Electronics,4.0,1602.72,East,Cash,CUST1661,6410.88,2025-06,4.0
ORD1633,2025-06-12,Water Bottle,Accessories,5.0,301.85,East,Credit Card,CUST1046,1509.25,2025-06,5.0
ORD2073,2025-06-13,LED Desk Lamp,Electronics,8.0,831.43,East,Debit Card,CUST1183,6651.44,2025-06,8.0
ORD2368,2025-06-13,Coffee Mug,Kitchen,5.0,182.81,East,Net Banking,CUST1181,914.05,2025-06,5.0
ORD1270,2025-06-13,LED Desk Lamp,Electronics,1.0,822.59,West,Cash,CUST1525,822.59,2025-06,1.0
ORD1985,2025-06-13,Desk Organizer,Stationery,1.0,379.22,West,Cash,CUST1155,379.22,2025-06,1.0
ORD2069,2025-06-13,Backpack,Accessories,5.0,1276.79,West,Net Banking,CUST1773,6383.95,2025-06,5.0
ORD1285,2025-06-13,USB-C Cable,Electronics,3.0,262.34,South,Debit Card,CUST1514,787.02,2025-06,3.0
ORD2307,2025-06-14,Backpack,Accessories,1.0,1390.93,East,Debit Card,CUST1864,1390.93,2025-06,1.0
ORD1284,2025-06-14,Water Bottle,Accessories,2.0,296.01,East,Upi,CUST1899,592.02,2025-06,2.0
ORD2409,2025-06-14,Water Bottle,Accessories,1.0,300.25,West,Cash,CUST1768,300.25,2025-06,1.0
ORD1333,2025-06-14,Coffee Mug,Kitchen,8.0,214.49,South,Net Banking,CUST1479,1715.92,2025-06,8.0
ORD1291,2025-06-14,Wireless Mouse,Electronics,5.0,617.11,West,Net Banking,CUST1654,3085.55,2025-06,5.0
ORD2429,2025-06-14,Bluetooth Speaker,Electronics,7.0,1468.32,North,Net Banking,CUST1931,10278.24,2025-06,7.0
ORD2273,2025-06-14,Bluetooth Speaker,Electronics,2.0,1406.79,North,Net Banking,CUST1534,2813.58,2025-06,2.0
ORD1678,2025-06-15,Table Lamp,Furniture,6.0,1308.68,North,Net Banking,CUST1895,7852.08,2025-06,6.0
ORD1507,2025-06-15,Desk Organizer,Stationery,2.0,354.75,East,Credit Card,CUST1022,709.5,2025-06,2.0
ORD2497,2025-06-15,Desk Organizer,Stationery,3.0,343.39,South,Cash,CUST1806,1030.17,2025-06,3.0
ORD1140,2025-06-15,Bluetooth Speaker,Electronics,3.0,1498.51,East,Net Banking,CUST1722,4495.53,2025-06,3.0
ORD1982,2025-06-15,Office Chair,Furniture,8.0,4607.51,West,Upi,CUST1628,36860.08,2025-06,8.0
ORD2172,2025-06-15,Desk Organizer,Stationery,8.0,320.08,West,Upi,CUST1892,2560.64,2025-06,8.0
ORD2031,2025-06-15,Notebook Set,Stationery,2.0,134.57,East,Upi,CUST1720,269.14,2025-06,2.0
ORD1165,2025-06-15,Desk Organizer,Stationery,1.0,335.66,West,Credit Card,CUST1593,335.66,2025-06,1.0
ORD2214,2025-06-16,Coffee Mug,Kitchen,3.0,204.96,West,Net Banking,CUST1195,614.88,2025-06,3.0
ORD1027,2025-06-16,Desk Organizer,Stationery,6.0,344.68,West,Credit Card,CUST1253,2068.08,2025-06,6.0
ORD2426,2025-06-16,Wireless Mouse,Electronics,7.0,650.1,South,Upi,CUST1489,4550.7,2025-06,7.0
ORD1667,2025-06-16,LED Desk Lamp,Electronics,4.0,866.69,North,Credit Card,CUST1171,3466.76,2025-06,4.0
ORD1228,2025-06-16,Yoga Mat,Fitness,4.0,770.48,West,Net Banking,CUST1154,3081.92,2025-06,4.0
ORD1630,2025-06-17,Notebook Set,Stationery,8.0,162.42,East,Credit Card,CUST1836,1299.36,2025-06,8.0
ORD1722,2025-06-17,Backpack,Accessories,4.0,1347.78,East,Debit Card,CUST1370,5391.12,2025-06,4.0
ORD1324,2025-06-17,Coffee Mug,Kitchen,5.0,208.84,South,Upi,CUST1847,1044.2,2025-06,5.0
ORD1518,2025-06-18,Notebook Set,Stationery,4.0,142.04,North,Upi,CUST1589,568.16,2025-06,4.0
ORD1480,2025-06-18,Table Lamp,Furniture,3.0,1107.74,South,Credit Card,CUST1167,3323.22,2025-06,3.0
ORD1812,2025-06-18,USB-C Cable,Electronics,2.0,226.28,South,Upi,CUST1894,452.56,2025-06,2.0
ORD2304,2025-06-18,Notebook Set,Stationery,3.0,136.05,South,Credit Card,CUST1130,408.15,2025-06,3.0
ORD2141,2025-06-18,LED Desk Lamp,Electronics,3.0,924.94,North,Debit Card,CUST1801,2774.82,2025-06,3.0
ORD2225,2025-06-18,Table Lamp,Furniture,8.0,1110.55,East,Debit Card,CUST1982,8884.4,2025-06,8.0
ORD1810,2025-06-18,Bluetooth Speaker,Electronics,7.0,1406.02,West,Net Banking,CUST1157,9842.14,2025-06,7.0
ORD1887,2025-06-18,Yoga Mat,Fitness,8.0,791.61,West,Credit Card,CUST1615,6332.88,2025-06,8.0
ORD1583,2025-06-18,Office Chair,Furniture,3.0,4792.83,West,Upi,CUST1758,14378.49,2025-06,3.0
ORD2450,2025-06-18,Coffee Mug,Kitchen,2.0,208.32,East,Net Banking,CUST1199,416.64,2025-06,2.0
ORD2431,2025-06-18,USB-C Cable,Electronics,7.0,253.29,West,Credit Card,CUST1111,1773.03,2025-06,7.0
ORD1978,2025-06-19,Coffee Mug,Kitchen,2.0,204.52,East,Debit Card,CUST1708,409.04,2025-06,2.0
ORD1234,2025-06-19,Yoga Mat,Fitness,3.0,865.6,East,Debit Card,CUST1132,2596.8,2025-06,3.0
ORD1706,2025-06-19,Bluetooth Speaker,Electronics,4.0,1473.4,East,Credit Card,CUST1493,5893.6,2025-06,4.0
ORD2151,2025-06-19,Table Lamp,Furniture,1.0,1244.73,South,Cash,CUST1565,1244.73,2025-06,1.0
ORD2112,2025-06-19,LED Desk Lamp,Electronics,8.0,897.25,East,Net Banking,CUST1351,7178.0,2025-06,8.0
ORD1099,2025-06-19,Backpack,Accessories,6.0,1187.01,East,Credit Card,CUST1869,7122.06,2025-06,6.0
ORD2134,2025-06-19,Notebook Set,Stationery,8.0,142.08,West,Net Banking,CUST1744,1136.64,2025-06,8.0
ORD1362,2025-06-19,Office Chair,Furniture,4.0,4912.58,East,Credit Card,CUST1570,19650.32,2025-06,4.0
ORD1938,2025-06-19,Desk Organizer,Stationery,1.0,320.42,South,Net Banking,CUST1924,320.42,2025-06,1.0
ORD1850,2025-06-19,Yoga Mat,Fitness,1.0,759.92,North,Cash,CUST1205,759.92,2025-06,1.0
ORD1770,2025-06-19,Notebook Set,Stationery,5.0,162.13,North,Upi,CUST1170,810.65,2025-06,5.0
ORD2198,2025-06-20,Water Bottle,Accessories,2.0,318.86,South,Debit Card,CUST1456,637.72,2025-06,2.0
ORD1067,2025-06-20,LED Desk Lamp,Electronics,7.0,867.75,East,Net Banking,CUST1130,6074.25,2025-06,7.0
ORD2048,2025-06-20,Yoga Mat,Fitness,8.0,792.29,South,Cash,CUST1175,6338.32,2025-06,8.0
ORD2107,2025-06-20,Coffee Mug,Kitchen,7.0,218.4,East,Upi,CUST1786,1528.8,2025-06,7.0
ORD2091,2025-06-20,LED Desk Lamp,Electronics,1.0,944.77,North,Net Banking,CUST1210,944.77,2025-06,1.0
ORD1066,2025-06-20,Bluetooth Speaker,Electronics,6.0,1535.92,North,Cash,CUST1519,9215.52,2025-06,6.0
ORD1236,2025-06-21,Office Chair,Furniture,2.0,5145.0,West,Net Banking,CUST1370,10290.0,2025-06,2.0
ORD1648,2025-06-21,Wireless Mouse,Electronics,1.0,563.05,South,Cash,CUST1699,563.05,2025-06,1.0
ORD1947,2025-06-21,LED Desk Lamp,Electronics,3.0,833.24,North,Credit Card,CUST1147,2499.72,2025-06,3.0
ORD1609,2025-06-21,Yoga Mat,Fitness,8.0,742.93,North,Net Banking,CUST1076,5943.44,2025-06,8.0
ORD2013,2025-06-21,Office Chair,Furniture,1.0,4553.12,East,Cash,CUST1214,4553.12,2025-06,1.0
ORD1104,2025-06-21,Yoga Mat,Fitness,7.0,772.86,West,Cash,CUST1186,5410.02,2025-06,7.0
ORD1172,2025-06-22,Table Lamp,Furniture,5.0,1219.28,East,Credit Card,CUST1691,6096.4,2025-06,5.0
ORD1764,2025-06-22,Water Bottle,Accessories,8.0,315.43,West,Credit Card,CUST1390,2523.44,2025-06,8.0
ORD1433,2025-06-22,Bluetooth Speaker,Electronics,3.0,1442.99,South,Credit Card,CUST1119,4328.97,2025-06,3.0
ORD1973,2025-06-22,Wireless Mouse,Electronics,1.0,638.74,North,Debit Card,CUST1100,638.74,2025-06,1.0
ORD2226,2025-06-22,Backpack,Accessories,6.0,1375.89,South,Net Banking,CUST1212,8255.34,2025-06,6.0
ORD2286,2025-06-22,Yoga Mat,Fitness,2.0,758.46,South,Cash,CUST1581,1516.92,2025-06,2.0
ORD1637,2025-06-22,Desk Organizer,Stationery,2.0,368.0,West,Debit Card,CUST1674,736.0,2025-06,2.0
ORD1232,2025-06-23,Water Bottle,Accessories,1.0,316.3,East,Credit Card,CUST1337,316.3,2025-06,1.0
ORD1915,2025-06-23,USB-C Cable,Electronics,3.0,234.32,North,Debit Card,CUST1396,702.96,2025-06,3.0
ORD1271,2025-06-23,Table Lamp,Furniture,3.0,1307.58,South,Net Banking,CUST1694,3922.74,2025-06,3.0
ORD2475,2025-06-23,Backpack,Accessories,3.0,1409.67,North,Cash,CUST1997,4229.01,2025-06,3.0
ORD2062,2025-06-23,Coffee Mug,Kitchen,2.0,217.94,West,Upi,CUST1502,435.88,2025-06,2.0
ORD2189,2025-06-23,Coffee Mug,Kitchen,2.0,214.42,North,Cash,CUST1697,428.84,2025-06,2.0
ORD1572,2025-06-23,Notebook Set,Stationery,4.0,142.12,West,Net Banking,CUST1020,568.48,2025-06,4.0
ORD1748,2025-06-23,Bluetooth Speaker,Electronics,8.0,1533.13,North,Debit Card,CUST1380,12265.04,2025-06,8.0
ORD1742,2025-06-23,Notebook Set,Stationery,4.0,157.94,West,Cash,CUST1528,631.76,2025-06,4.0
ORD2280,2025-06-23,Backpack,Accessories,3.0,1184.41,East,Upi,CUST1027,3553.23,2025-06,3.0
ORD1170,2025-06-23,Notebook Set,Stationery,7.0,162.92,East,Credit Card,CUST1809,1140.44,2025-06,7.0
ORD1623,2025-06-23,Desk Organizer,Stationery,7.0,324.48,North,Credit Card,CUST1658,2271.36,2025-06,7.0
ORD2002,2025-06-23,Table Lamp,Furniture,7.0,1156.85,South,Cash,CUST1856,8097.95,2025-06,7.0
ORD2017,2025-06-23,Table Lamp,Furniture,6.0,1134.27,North,Cash,CUST1233,6805.62,2025-06,6.0
ORD1478,2025-06-24,Desk Organizer,Stationery,2.0,335.75,West,Upi,CUST1059,671.5,2025-06,2.0
ORD1391,2025-06-25,Bluetooth Speaker,Electronics,5.0,1618.71,North,Upi,CUST1951,8093.55,2025-06,5.0
ORD1098,2025-06-25,LED Desk Lamp,Electronics,2.0,952.26,North,Cash,CUST1545,1904.52,2025-06,2.0
ORD1405,2025-06-25,Office Chair,Furniture,7.0,4668.57,East,Cash,CUST1274,32679.99,2025-06,7.0
ORD1867,2025-06-25,Notebook Set,Stationery,1.0,144.81,West,Upi,CUST1514,144.81,2025-06,1.0
ORD1619,2025-06-25,Wireless Mouse,Electronics,3.0,596.97,West,Credit Card,CUST1908,1790.91,2025-06,3.0
ORD2447,2025-06-25,Yoga Mat,Fitness,8.0,801.38,South,Credit Card,CUST1653,6411.04,2025-06,8.0
ORD2136,2025-06-25,Table Lamp,Furniture,5.0,1281.52,West,Cash,CUST1880,6407.6,2025-06,5.0
ORD1321,2025-06-26,Notebook Set,Stationery,8.0,143.55,East,Net Banking,CUST1956,1148.4,2025-06,8.0
ORD2074,2025-06-26,Coffee Mug,Kitchen,4.0,180.23,East,Debit Card,CUST1993,720.92,2025-06,4.0
ORD1312,2025-06-26,Table Lamp,Furniture,1.0,1222.24,East,Net Banking,CUST1591,1222.24,2025-06,1.0
ORD2081,2025-06-26,Table Lamp,Furniture,6.0,1102.08,East,Upi,CUST1013,6612.48,2025-06,6.0
ORD2227,2025-06-26,LED Desk Lamp,Electronics,2.0,929.04,South,Upi,CUST1204,1858.08,2025-06,2.0
ORD2369,2025-06-26,Wireless Mouse,Electronics,8.0,542.32,South,Credit Card,CUST1933,4338.56,2025-06,8.0
ORD1877,2025-06-26,Wireless Mouse,Electronics,3.0,594.64,West,Credit Card,CUST1739,1783.92,2025-06,3.0
ORD1616,2025-06-26,Backpack,Accessories,8.0,1376.91,South,Credit Card,CUST1135,11015.28,2025-06,8.0
ORD1316,2025-06-26,Backpack,Accessories,4.0,1275.72,East,Credit Card,CUST1722,5102.88,2025-06,4.0
ORD1109,2025-06-27,Backpack,Accessories,4.0,1248.65,East,Debit Card,CUST1566,4994.6,2025-06,4.0
ORD2022,2025-06-27,Wireless Mouse,Electronics,1.0,572.72,North,Debit Card,CUST1469,572.72,2025-06,1.0
ORD1203,2025-06-27,Desk Organizer,Stationery,5.0,316.12,East,Cash,CUST1943,1580.6,2025-06,5.0
ORD2173,2025-06-27,Water Bottle,Accessories,7.0,310.17,West,Debit Card,CUST1753,2171.19,2025-06,7.0
ORD1958,2025-06-27,Wireless Mouse,Electronics,5.0,626.19,East,Credit Card,CUST1644,3130.95,2025-06,5.0
ORD2030,2025-06-27,Wireless Mouse,Electronics,7.0,652.9,South,Cash,CUST1302,4570.3,2025-06,7.0
ORD1462,2025-06-27,Backpack,Accessories,3.0,1293.21,South,Debit Card,CUST1091,3879.63,2025-06,3.0
ORD1560,2025-06-27,Desk Organizer,Stationery,7.0,316.81,East,Upi,CUST1050,2217.67,2025-06,7.0
ORD1084,2025-06-28,Yoga Mat,Fitness,1.0,856.01,West,Debit Card,CUST1006,856.01,2025-06,1.0
ORD2391,2025-06-28,Coffee Mug,Kitchen,1.0,643.29,North,Debit Card,CUST1706,643.29,2025-06,1.0
ORD2292,2025-06-28,Backpack,Accessories,2.0,1384.86,East,Debit Card,CUST1215,2769.72,2025-06,2.0
ORD1752,2025-06-28,Bluetooth Speaker,Electronics,8.0,1443.73,North,Credit Card,CUST1690,11549.84,2025-06,8.0
ORD2380,2025-06-28,Backpack,Accessories,1.0,1231.37,South,Cash,CUST1903,1231.37,2025-06,1.0
ORD1453,2025-06-28,Desk Organizer,Stationery,6.0,373.44,West,Upi,CUST1991,2240.64,2025-06,6.0
ORD1372,2025-06-28,Notebook Set,Stationery,4.0,145.92,South,Net Banking,CUST1329,583.68,2025-06,4.0
ORD2402,2025-06-28,Desk Organizer,Stationery,7.0,361.42,South,Cash,CUST1179,2529.94,2025-06,7.0
ORD1106,2025-06-29,Yoga Mat,Fitness,5.0,807.92,South,Credit Card,CUST1247,4039.6,2025-06,5.0
ORD1832,2025-06-29,Table Lamp,Furniture,2.0,1221.84,East,Credit Card,CUST1748,2443.68,2025-06,2.0
ORD1929,2025-06-29,Office Chair,Furniture,6.0,5287.72,East,Debit Card,CUST1499,31726.32,2025-06,6.0
ORD1343,2025-06-29,Backpack,Accessories,8.0,1365.86,South,Upi,CUST1696,10926.88,2025-06,8.0
ORD1124,2025-06-29,LED Desk Lamp,Electronics,8.0,821.9,South,Cash,CUST1806,6575.2,2025-06,8.0
ORD1622,2025-06-29,Table Lamp,Furniture,2.0,1182.9,South,Debit Card,CUST1354,2365.8,2025-06,2.0
ORD2245,2025-06-29,Desk Organizer,Stationery,5.0,364.46,East,Cash,CUST1008,1822.3,2025-06,5.0
ORD1010,2025-06-29,LED Desk Lamp,Electronics,2.0,918.62,South,Net Banking,CUST1746,1837.24,2025-06,2.0
ORD2466,2025-06-30,LED Desk Lamp,Electronics,7.0,819.67,East,Upi,CUST1847,5737.69,2025-06,7.0
ORD1925,2025-06-30,Office Chair,Furniture,8.0,5115.29,East,Cash,CUST1837,40922.32,2025-06,8.0
ORD1862,2025-06-30,Table Lamp,Furniture,3.0,1182.23,South,Net Banking,CUST1939,3546.69,2025-06,3.0
ORD2099,2025-06-30,Water Bottle,Accessories,5.0,302.42,North,Credit Card,CUST1335,1512.1,2025-06,5.0
ORD1153,2025-06-30,Desk Organizer,Stationery,2.0,345.07,East,Credit Card,CUST1047,690.14,2025-06,2.0
ORD1359,2025-06-30,Desk Organizer,Stationery,1.0,331.18,North,Debit Card,CUST1449,331.18,2025-06,1.0
ORD2297,2025-06-30,Table Lamp,Furniture,8.0,1261.94,North,Credit Card,CUST1551,10095.52,2025-06,8.0
ORD1460,2025-06-30,Bluetooth Speaker,Electronics,2.0,1349.43,West,Credit Card,CUST1135,2698.86,2025-06,2.0
ORD1910,2025-07-01,Water Bottle,Accessories,1.0,285.34,North,Debit Card,CUST1898,285.34,2025-07,1.0
ORD1235,2025-07-01,Yoga Mat,Fitness,2.0,768.57,West,Cash,CUST1832,1537.14,2025-07,2.0
ORD1976,2025-07-01,Bluetooth Speaker,Electronics,2.0,1375.0,South,Debit Card,CUST1672,2750.0,2025-07,2.0
ORD2236,2025-07-01,LED Desk Lamp,Electronics,8.0,946.1,West,Credit Card,CUST1157,7568.8,2025-07,8.0
ORD2185,2025-07-01,Water Bottle,Accessories,8.0,296.47,North,Upi,CUST1126,2371.76,2025-07,8.0
ORD1721,2025-07-01,Wireless Mouse,Electronics,1.0,608.34,North,Net Banking,CUST1007,608.34,2025-07,1.0
ORD2255,2025-07-02,Office Chair,Furniture,7.0,5018.66,South,Credit Card,CUST1335,35130.62,2025-07,7.0
ORD2257,2025-07-02,Office Chair,Furniture,7.0,5327.37,North,Credit Card,CUST1063,37291.59,2025-07,7.0
ORD2261,2025-07-02,Coffee Mug,Kitchen,8.0,184.25,North,Upi,CUST1466,1474.0,2025-07,8.0
ORD1400,2025-07-02,Backpack,Accessories,3.0,1361.26,East,Cash,CUST1109,4083.78,2025-07,3.0
ORD1644,2025-07-02,Water Bottle,Accessories,4.0,281.11,East,Cash,CUST1943,1124.44,2025-07,4.0
ORD2483,2025-07-02,Bluetooth Speaker,Electronics,3.0,1470.62,North,Debit Card,CUST1569,4411.86,2025-07,3.0
ORD1278,2025-07-02,Office Chair,Furniture,8.0,5496.16,East,Cash,CUST1726,43969.28,2025-07,8.0
ORD1926,2025-07-02,Notebook Set,Stationery,2.0,163.12,West,Net Banking,CUST1134,326.24,2025-07,2.0
ORD1347,2025-07-03,Notebook Set,Stationery,8.0,136.81,West,Credit Card,CUST1464,1094.48,2025-07,8.0
ORD1044,2025-07-03,Desk Organizer,Stationery,6.0,330.76,West,Upi,CUST1687,1984.56,2025-07,6.0
ORD1327,2025-07-03,Water Bottle,Accessories,8.0,275.11,South,Credit Card,CUST1987,2200.88,2025-07,8.0
ORD2454,2025-07-03,Backpack,Accessories,1.0,1210.73,East,Debit Card,CUST1784,1210.73,2025-07,1.0
ORD2150,2025-07-03,Coffee Mug,Kitchen,6.0,211.79,North,Net Banking,CUST1035,1270.74,2025-07,6.0
ORD1783,2025-07-03,Office Chair,Furniture,7.0,5327.36,South,Cash,CUST1081,37291.52,2025-07,7.0
ORD1095,2025-07-03,Table Lamp,Furniture,2.0,1265.61,South,Cash,CUST1110,2531.22,2025-07,2.0
ORD2347,2025-07-03,Coffee Mug,Kitchen,8.0,197.96,West,Net Banking,CUST1665,1583.68,2025-07,8.0
ORD1636,2025-07-03,Notebook Set,Stationery,6.0,137.31,West,Credit Card,CUST1948,823.86,2025-07,6.0
ORD1424,2025-07-04,Coffee Mug,Kitchen,8.0,191.79,East,Credit Card,CUST1829,1534.32,2025-07,8.0
ORD1469,2025-07-04,Yoga Mat,Fitness,5.0,843.58,North,Cash,CUST1210,4217.9,2025-07,5.0
ORD1313,2025-07-04,Notebook Set,Stationery,1.0,151.49,South,Net Banking,CUST1644,151.49,2025-07,1.0
ORD1207,2025-07-04,LED Desk Lamp,Electronics,6.0,948.78,North,Credit Card,CUST1159,5692.68,2025-07,6.0
ORD1290,2025-07-04,Yoga Mat,Fitness,6.0,853.74,North,Credit Card,CUST1083,5122.44,2025-07,6.0
ORD2337,2025-07-04,LED Desk Lamp,Electronics,3.0,870.2,South,Upi,CUST1200,2610.6,2025-07,3.0
ORD1580,2025-07-04,Office Chair,Furniture,1.0,5154.37,East,Cash,CUST1928,5154.37,2025-07,1.0
ORD1684,2025-07-05,Notebook Set,Stationery,8.0,162.46,East,Upi,CUST1687,1299.68,2025-07,8.0
ORD1378,2025-07-05,Coffee Mug,Kitchen,8.0,197.44,East,Upi,CUST1143,1579.52,2025-07,8.0
ORD1370,2025-07-05,Yoga Mat,Fitness,4.0,795.71,East,Cash,CUST1979,3182.84,2025-07,4.0
ORD1617,2025-07-05,Table Lamp,Furniture,1.0,1314.48,South,Credit Card,CUST1426,1314.48,2025-07,1.0
ORD2251,2025-07-05,LED Desk Lamp,Electronics,7.0,986.55,North,Credit Card,CUST1861,6905.85,2025-07,7.0
ORD1584,2025-07-05,LED Desk Lamp,Electronics,3.0,979.36,East,Credit Card,CUST1227,2938.08,2025-07,3.0
ORD2325,2025-07-05,Coffee Mug,Kitchen,8.0,186.5,South,Credit Card,CUST1061,1492.0,2025-07,8.0
ORD2106,2025-07-05,Backpack,Accessories,8.0,1241.46,East,Debit Card,CUST1364,9931.68,2025-07,8.0
ORD2220,2025-07-05,Yoga Mat,Fitness,8.0,756.16,North,Net Banking,CUST1019,6049.28,2025-07,8.0
ORD1736,2025-07-05,LED Desk Lamp,Electronics,6.0,871.58,East,Upi,Guest,5229.48,2025-07,6.0
ORD1610,2025-07-05,Table Lamp,Furniture,2.0,1296.07,South,Credit Card,CUST1303,2592.14,2025-07,2.0
ORD1864,2025-07-06,Office Chair,Furniture,1.0,5264.38,West,Debit Card,Guest,5264.38,2025-07,1.0
ORD1599,2025-07-06,Notebook Set,Stationery,3.0,140.39,North,Net Banking,CUST1516,421.17,2025-07,3.0
ORD2468,2025-07-06,Coffee Mug,Kitchen,7.0,191.0,South,Credit Card,CUST1561,1337.0,2025-07,7.0
ORD1796,2025-07-06,Desk Organizer,Stationery,1.0,366.08,North,Cash,CUST1492,366.08,2025-07,1.0
ORD2170,2025-07-06,LED Desk Lamp,Electronics,4.0,884.32,West,Upi,CUST1029,3537.28,2025-07,4.0
ORD1987,2025-07-06,Backpack,Accessories,2.0,1309.43,North,Debit Card,CUST1977,2618.86,2025-07,2.0
ORD1837,2025-07-07,Desk Organizer,Stationery,7.0,381.88,North,Upi,CUST1442,2673.16,2025-07,7.0
ORD1039,2025-07-07,Table Lamp,Furniture,8.0,1116.22,East,Upi,CUST1991,8929.76,2025-07,8.0
ORD1831,2025-07-07,Notebook Set,Stationery,2.0,155.66,West,Upi,CUST1499,311.32,2025-07,2.0
ORD2058,2025-07-07,Bluetooth Speaker,Electronics,8.0,1618.97,South,Net Banking,CUST1119,12951.76,2025-07,8.0
ORD1166,2025-07-07,Water Bottle,Accessories,3.0,274.49,East,Cash,CUST1765,823.47,2025-07,3.0
ORD1914,2025-07-07,Coffee Mug,Kitchen,5.0,209.97,South,Credit Card,CUST1841,1049.85,2025-07,5.0
ORD1954,2025-07-07,Table Lamp,Furniture,5.0,1190.59,North,Net Banking,CUST1911,5952.95,2025-07,5.0
ORD2144,2025-07-08,Yoga Mat,Fitness,2.0,802.51,East,Debit Card,CUST1905,1605.02,2025-07,2.0
ORD2036,2025-07-08,Water Bottle,Accessories,1.0,299.88,East,Credit Card,CUST1113,299.88,2025-07,1.0
ORD1774,2025-07-08,Notebook Set,Stationery,5.0,147.31,South,Upi,CUST1539,736.55,2025-07,5.0
ORD1058,2025-07-08,Office Chair,Furniture,6.0,5281.33,West,Upi,CUST1273,31687.98,2025-07,6.0
ORD1363,2025-07-08,Yoga Mat,Fitness,3.0,819.13,West,Net Banking,CUST1507,2457.39,2025-07,3.0
ORD2146,2025-07-08,Yoga Mat,Fitness,7.0,847.87,South,Debit Card,CUST1223,5935.09,2025-07,7.0
ORD1428,2025-07-08,Wireless Mouse,Electronics,4.0,592.96,West,Credit Card,CUST1004,2371.84,2025-07,4.0
ORD2162,2025-07-08,Coffee Mug,Kitchen,3.0,189.48,East,Cash,CUST1203,568.44,2025-07,3.0
ORD2253,2025-07-08,Yoga Mat,Fitness,1.0,791.51,South,Net Banking,CUST1579,791.51,2025-07,1.0
ORD1651,2025-07-09,Desk Organizer,Stationery,4.0,365.92,West,Upi,CUST1523,1463.68,2025-07,4.0
ORD2066,2025-07-09,Coffee Mug,Kitchen,7.0,211.09,East,Upi,CUST1825,1477.63,2025-07,7.0
ORD1350,2025-07-10,Wireless Mouse,Electronics,4.0,608.38,North,Debit Card,CUST1352,2433.52,2025-07,4.0
ORD1839,2025-07-10,Yoga Mat,Fitness,1.0,806.69,East,Credit Card,CUST1408,806.69,2025-07,1.0
ORD2194,2025-07-10,Wireless Mouse,Electronics,2.0,604.65,West,Credit Card,CUST1408,1209.3,2025-07,2.0
ORD1825,2025-07-10,USB-C Cable,Electronics,5.0,242.03,West,Debit Card,CUST1982,1210.15,2025-07,5.0
ORD1079,2025-07-10,Office Chair,Furniture,8.0,4949.08,South,Cash,CUST1784,39592.64,2025-07,8.0
ORD1856,2025-07-10,Backpack,Accessories,3.0,1173.87,East,Cash,CUST1640,3521.61,2025-07,3.0
ORD1918,2025-07-10,Desk Organizer,Stationery,5.0,315.67,East,Upi,CUST1328,1578.35,2025-07,5.0
ORD1563,2025-07-10,LED Desk Lamp,Electronics,8.0,948.27,East,Cash,CUST1746,7586.16,2025-07,8.0
ORD1177,2025-07-10,Yoga Mat,Fitness,3.0,860.59,North,Debit Card,CUST1630,2581.77,2025-07,3.0
ORD1865,2025-07-10,Coffee Mug,Kitchen,5.0,185.15,South,Credit Card,CUST1134,925.75,2025-07,5.0
ORD1873,2025-07-10,Yoga Mat,Fitness,1.0,802.3,West,Debit Card,CUST1846,802.3,2025-07,1.0
ORD1531,2025-07-10,Water Bottle,Accessories,2.0,283.33,East,Upi,CUST1651,566.66,2025-07,2.0
ORD1906,2025-07-10,Backpack,Accessories,1.0,1386.06,East,Net Banking,CUST1742,1386.06,2025-07,1.0
ORD1112,2025-07-10,Bluetooth Speaker,Electronics,3.0,1406.52,West,Cash,CUST1741,4219.56,2025-07,3.0
ORD2437,2025-07-11,Wireless Mouse,Electronics,3.0,636.04,South,Cash,CUST1923,1908.12,2025-07,3.0
ORD1015,2025-07-11,LED Desk Lamp,Electronics,7.0,970.53,West,Cash,CUST1224,6793.71,2025-07,7.0
ORD1199,2025-07-12,Desk Organizer,Stationery,7.0,374.69,North,Cash,CUST1614,2622.83,2025-07,7.0
ORD1849,2025-07-12,USB-C Cable,Electronics,5.0,251.43,South,Credit Card,CUST1385,1257.15,2025-07,5.0
ORD2283,2025-07-12,Notebook Set,Stationery,4.0,148.79,West,Credit Card,CUST1275,595.16,2025-07,4.0
ORD2441,2025-07-12,LED Desk Lamp,Electronics,1.0,928.72,North,Credit Card,CUST1216,928.72,2025-07,1.0
ORD1019,2025-07-12,USB-C Cable,Electronics,5.0,262.38,East,Credit Card,CUST1300,1311.9,2025-07,5.0
ORD2320,2025-07-12,Yoga Mat,Fitness,7.0,756.35,North,Debit Card,CUST1393,5294.45,2025-07,7.0
ORD2274,2025-07-12,Notebook Set,Stationery,8.0,149.08,North,Credit Card,CUST1674,1192.64,2025-07,8.0
